site,logger,id,year,month,day,hour,date,microsite,temp,smc
6,10859595,,2016,2,18,0,2/18/2016,open,13.281,0.1096
6,10859595,,2016,2,18,1,2/18/2016,open,10.858,0.1159
6,10859595,,2016,2,18,2,2/18/2016,open,9.287,0.1604
6,10859595,,2016,2,18,3,2/18/2016,open,8.12,0.1898
6,10859595,,2016,2,18,4,2/18/2016,open,7.82,0.2026
6,10859595,,2016,2,18,5,2/18/2016,open,7.72,0.1985
6,10859595,,2016,2,18,6,2/18/2016,open,7.343,0.1963
6,10859595,,2016,2,18,7,2/18/2016,open,7.695,0.1945
6,10859595,,2016,2,18,8,2/18/2016,open,16.034,0.1908
6,10859595,,2016,2,18,9,2/18/2016,open,17.653,0.1904
6,10859595,,2016,2,18,10,2/18/2016,open,19.817,0.1908
6,10859595,,2016,2,18,11,2/18/2016,open,21.867,0.1908
6,10859595,,2016,2,18,12,2/18/2016,open,22.944,0.1917
6,10859595,,2016,2,18,13,2/18/2016,open,23.112,0.1917
6,10859595,,2016,2,18,14,2/18/2016,open,23.328,0.1913
6,10859595,,2016,2,18,15,2/18/2016,open,22.226,0.1885
6,10859595,,2016,2,18,16,2/18/2016,open,20.889,0.1895
6,10859595,,2016,2,18,17,2/18/2016,open,18.961,0.1836
6,10859595,,2016,2,18,18,2/18/2016,open,12.05,0.182
6,10859595,,2016,2,18,19,2/18/2016,open,10.467,0.1732
6,10859595,,2016,2,18,20,2/18/2016,open,9.583,0.1724
6,10859595,,2016,2,18,21,2/18/2016,open,7.619,0.1681
6,10859595,,2016,2,18,22,2/18/2016,open,5.668,0.1652
6,10859595,,2016,2,18,23,2/18/2016,open,6.153,0.1608
6,10859595,,2016,2,19,0,2/19/2016,open,4.532,0.1585
6,10859595,,2016,2,19,1,2/19/2016,open,3.168,0.157
6,10859595,,2016,2,19,2,2/19/2016,open,2.983,0.1547
6,10859595,,2016,2,19,3,2/19/2016,open,2.396,0.1532
6,10859595,,2016,2,19,4,2/19/2016,open,2.477,0.1523
6,10859595,,2016,2,19,5,2/19/2016,open,1.398,0.1514
6,10859595,,2016,2,19,6,2/19/2016,open,1.615,0.1503
6,10859595,,2016,2,19,7,2/19/2016,open,1.099,0.149
6,10859595,,2016,2,19,8,2/19/2016,open,10.565,0.1479
6,10859595,,2016,2,19,9,2/19/2016,open,14.05,0.1514
6,10859595,,2016,2,19,10,2/19/2016,open,18.794,0.1558
6,10859595,,2016,2,19,11,2/19/2016,open,22.011,0.1619
6,10859595,,2016,2,19,12,2/19/2016,open,25.574,0.1671
6,10859595,,2016,2,19,13,2/19/2016,open,25.647,0.1709
6,10859595,,2016,2,19,14,2/19/2016,open,24.847,0.1724
6,10859595,,2016,2,19,15,2/19/2016,open,23.737,0.1724
6,10859595,,2016,2,19,16,2/19/2016,open,22.705,0.1746
6,10859595,,2016,2,19,17,2/19/2016,open,20.055,0.1695
6,10859595,,2016,2,19,18,2/19/2016,open,13.04,0.1681
6,10859595,,2016,2,19,19,2/19/2016,open,10.614,0.16
6,10859595,,2016,2,19,20,2/19/2016,open,9.682,0.16
6,10859595,,2016,2,19,21,2/19/2016,open,9.213,0.1562
6,10859595,,2016,2,19,22,2/19/2016,open,8.419,0.1527
6,10859595,,2016,2,19,23,2/19/2016,open,7.167,0.1499
6,10859595,,2016,2,20,0,2/20/2016,open,6.509,0.1484
6,10859595,,2016,2,20,1,2/20/2016,open,5.924,0.147
6,10859595,,2016,2,20,2,2/20/2016,open,4.74,0.145
6,10859595,,2016,2,20,3,2/20/2016,open,4.818,0.1434
6,10859595,,2016,2,20,4,2/20/2016,open,4.115,0.143
6,10859595,,2016,2,20,5,2/20/2016,open,3.591,0.1416
6,10859595,,2016,2,20,6,2/20/2016,open,2.93,0.1405
6,10859595,,2016,2,20,7,2/20/2016,open,3.696,0.14
6,10859595,,2016,2,20,8,2/20/2016,open,13.233,0.14
6,10859595,,2016,2,20,9,2/20/2016,open,15.008,0.1421
6,10859595,,2016,2,20,10,2/20/2016,open,16.796,0.1459
6,10859595,,2016,2,20,11,2/20/2016,open,20.246,0.1503
6,10859595,,2016,2,20,12,2/20/2016,open,24.774,0.1551
6,10859595,,2016,2,20,13,2/20/2016,open,26.475,0.159
6,10859595,,2016,2,20,14,2/20/2016,open,26.231,0.1608
6,10859595,,2016,2,20,15,2/20/2016,open,25.72,0.1615
6,10859595,,2016,2,20,16,2/20/2016,open,23.136,0.1642
6,10859595,,2016,2,20,17,2/20/2016,open,19.627,0.1577
6,10859595,,2016,2,20,18,2/20/2016,open,12.751,0.1558
6,10859595,,2016,2,20,19,2/20/2016,open,11.053,0.1484
6,10859595,,2016,2,20,20,2/20/2016,open,10.198,0.149
6,10859595,,2016,2,20,21,2/20/2016,open,8.693,0.1455
6,10859595,,2016,2,20,22,2/20/2016,open,5.898,0.1421
6,10859595,,2016,2,20,23,2/20/2016,open,6.102,0.14
6,10859595,,2016,2,21,0,2/21/2016,open,5.308,0.1382
6,10859595,,2016,2,21,1,2/21/2016,open,3.301,0.1366
6,10859595,,2016,2,21,2,2/21/2016,open,3.512,0.1352
6,10859595,,2016,2,21,3,2/21/2016,open,3.248,0.1342
6,10859595,,2016,2,21,4,2/21/2016,open,2.744,0.1335
6,10859595,,2016,2,21,5,2/21/2016,open,2.584,0.1326
6,10859595,,2016,2,21,6,2/21/2016,open,0.687,0.1312
6,10859595,,2016,2,21,7,2/21/2016,open,2.53,0.1307
6,10859595,,2016,2,21,8,2/21/2016,open,9.238,0.1312
6,10859595,,2016,2,21,9,2/21/2016,open,15.915,0.1347
6,10859595,,2016,2,21,10,2/21/2016,open,22.321,0.14
6,10859595,,2016,2,21,11,2/21/2016,open,25.065,0.145
6,10859595,,2016,2,21,12,2/21/2016,open,27.579,0.1495
6,10859595,,2016,2,21,13,2/21/2016,open,28.99,0.1527
6,10859595,,2016,2,21,14,2/21/2016,open,29.49,0.1547
6,10859595,,2016,2,21,15,2/21/2016,open,28.221,0.1551
6,10859595,,2016,2,21,16,2/21/2016,open,23.256,0.1551
6,10859595,,2016,2,21,17,2/21/2016,open,18.414,0.1479
6,10859595,,2016,2,21,18,2/21/2016,open,13.473,0.145
6,10859595,,2016,2,21,19,2/21/2016,open,11.977,0.1387
6,10859595,,2016,2,21,20,2/21/2016,open,10.907,0.1387
6,10859595,,2016,2,21,21,2/21/2016,open,9.064,0.1342
6,10859595,,2016,2,21,22,2/21/2016,open,8.344,0.1347
6,10859595,,2016,2,21,23,2/21/2016,open,8.99,0.1307
6,10859595,,2016,2,22,0,2/22/2016,open,6.23,0.1285
6,10859595,,2016,2,22,1,2/22/2016,open,6.026,0.1271
6,10859595,,2016,2,22,2,2/22/2016,open,3.301,0.1256
6,10859595,,2016,2,22,3,2/22/2016,open,2.717,0.1246
6,10859595,,2016,2,22,4,2/22/2016,open,4.115,0.1242
6,10859595,,2016,2,22,5,2/22/2016,open,6.331,0.1242
6,10859595,,2016,2,22,6,2/22/2016,open,6.23,0.1242
6,10859595,,2016,2,22,7,2/22/2016,open,6.128,0.1237
6,10859595,,2016,2,22,8,2/22/2016,open,13.473,0.1256
6,10859595,,2016,2,22,9,2/22/2016,open,16.225,0.1285
6,10859595,,2016,2,22,10,2/22/2016,open,20.388,0.1321
6,10859595,,2016,2,22,11,2/22/2016,open,21.891,0.1361
6,10859595,,2016,2,22,12,2/22/2016,open,28.072,0.1396
6,10859595,,2016,2,22,13,2/22/2016,open,24.315,0.1416
6,10859595,,2016,2,22,14,2/22/2016,open,23.497,0.1421
6,10859595,,2016,2,22,15,2/22/2016,open,23.833,0.1425
6,10859595,,2016,2,22,16,2/22/2016,open,24.195,0.1441
6,10859595,,2016,2,22,17,2/22/2016,open,20.341,0.14
6,10859595,,2016,2,22,18,2/22/2016,open,14.625,0.1326
6,10859595,,2016,2,22,19,2/22/2016,open,12.896,0.1317
6,10859595,,2016,2,22,20,2/22/2016,open,11.589,0.1281
6,10859595,,2016,2,22,21,2/22/2016,open,9.682,0.1285
6,10859595,,2016,2,22,22,2/22/2016,open,8.668,0.1261
6,10859595,,2016,2,22,23,2/22/2016,open,7.97,0.1237
6,10859595,,2016,2,23,0,2/23/2016,open,6.788,0.1219
6,10859595,,2016,2,23,1,2/23/2016,open,6.585,0.1204
6,10859595,,2016,2,23,2,2/23/2016,open,6.585,0.1194
6,10859595,,2016,2,23,3,2/23/2016,open,6.433,0.1184
6,10859595,,2016,2,23,4,2/23/2016,open,6.255,0.1174
6,10859595,,2016,2,23,5,2/23/2016,open,5.719,0.1169
6,10859595,,2016,2,23,6,2/23/2016,open,6.56,0.1169
6,10859595,,2016,2,23,7,2/23/2016,open,4.999,0.1159
6,10859595,,2016,2,23,8,2/23/2016,open,10.001,0.1179
6,10859595,,2016,2,23,9,2/23/2016,open,21.533,0.1242
6,10859595,,2016,2,23,10,2/23/2016,open,21.676,0.1281
6,10859595,,2016,2,23,11,2/23/2016,open,22.992,0.1312
6,10859595,,2016,2,23,12,2/23/2016,open,29.565,0.1342
6,10859595,,2016,2,23,13,2/23/2016,open,31.306,0.1391
6,10859595,,2016,2,23,14,2/23/2016,open,32.381,0.1416
6,10859595,,2016,2,23,15,2/23/2016,open,31.484,0.1425
6,10859595,,2016,2,23,16,2/23/2016,open,29.64,0.143
6,10859595,,2016,2,23,17,2/23/2016,open,25.963,0.137
6,10859595,,2016,2,23,18,2/23/2016,open,17.701,0.1331
6,10859595,,2016,2,23,19,2/23/2016,open,14.409,0.1261
6,10859595,,2016,2,23,20,2/23/2016,open,14.218,0.1251
6,10859595,,2016,2,23,21,2/23/2016,open,12.582,0.1214
6,10859595,,2016,2,23,22,2/23/2016,open,11.37,0.1214
6,10859595,,2016,2,23,23,2/23/2016,open,8.12,0.1174
6,10859595,,2016,2,24,0,2/24/2016,open,6.99,0.1148
6,10859595,,2016,2,24,1,2/24/2016,open,6,0.1138
6,10859595,,2016,2,24,2,2/24/2016,open,5.076,0.1128
6,10859595,,2016,2,24,3,2/24/2016,open,3.88,0.1117
6,10859595,,2016,2,24,4,2/24/2016,open,5.488,0.1112
6,10859595,,2016,2,24,5,2/24/2016,open,4.35,0.1101
6,10859595,,2016,2,24,6,2/24/2016,open,3.775,0.1096
6,10859595,,2016,2,24,7,2/24/2016,open,4.011,0.1091
6,10859595,,2016,2,24,8,2/24/2016,open,13.714,0.1128
6,10859595,,2016,2,24,9,2/24/2016,open,20.579,0.1169
6,10859595,,2016,2,24,10,2/24/2016,open,25.987,0.1219
6,10859595,,2016,2,24,11,2/24/2016,open,31.484,0.1271
6,10859595,,2016,2,24,12,2/24/2016,open,33.339,0.1321
6,10859595,,2016,2,24,13,2/24/2016,open,34.73,0.1357
6,10859595,,2016,2,24,14,2/24/2016,open,33.678,0.14
6,10859595,,2016,2,24,15,2/24/2016,open,32.278,0.1382
6,10859595,,2016,2,24,16,2/24/2016,open,28.147,0.1357
6,10859595,,2016,2,24,17,2/24/2016,open,23.954,0.1285
6,10859595,,2016,2,24,18,2/24/2016,open,18.319,0.1242
6,10859595,,2016,2,24,19,2/24/2016,open,15.509,0.1179
6,10859595,,2016,2,24,20,2/24/2016,open,12.171,0.1169
6,10859595,,2016,2,24,21,2/24/2016,open,11.127,0.1128
6,10859595,,2016,2,24,22,2/24/2016,open,11.273,0.1133
6,10859595,,2016,2,24,23,2/24/2016,open,9.509,0.1096
6,10859595,,2016,2,25,0,2/25/2016,open,9.731,0.1107
6,10859595,,2016,2,25,1,2/25/2016,open,8.519,0.1085
6,10859595,,2016,2,25,2,2/25/2016,open,7.745,0.1069
6,10859595,,2016,2,25,3,2/25/2016,open,7.82,0.1058
6,10859595,,2016,2,25,4,2/25/2016,open,7.645,0.1053
6,10859595,,2016,2,25,5,2/25/2016,open,7.393,0.1042
6,10859595,,2016,2,25,6,2/25/2016,open,6.94,0.1042
6,10859595,,2016,2,25,7,2/25/2016,open,6.99,0.1036
6,10859595,,2016,2,25,8,2/25/2016,open,12.799,0.1069
6,10859595,,2016,2,25,9,2/25/2016,open,21.294,0.1122
6,10859595,,2016,2,25,10,2/25/2016,open,27.53,0.1179
6,10859595,,2016,2,25,11,2/25/2016,open,31.103,0.1224
6,10859595,,2016,2,25,12,2/25/2016,open,33.131,0.1266
6,10859595,,2016,2,25,13,2/25/2016,open,33.992,0.1302
6,10859595,,2016,2,25,14,2/25/2016,open,33.105,0.1342
6,10859595,,2016,2,25,15,2/25/2016,open,34.124,0.1326
6,10859595,,2016,2,25,16,2/25/2016,open,30.571,0.1326
6,10859595,,2016,2,25,17,2/25/2016,open,24.581,0.1276
6,10859595,,2016,2,25,18,2/25/2016,open,18.818,0.1174
6,10859595,,2016,2,25,19,2/25/2016,open,17.13,0.1153
6,10859595,,2016,2,25,20,2/25/2016,open,14.433,0.1143
6,10859595,,2016,2,25,21,2/25/2016,open,14.05,0.1096
6,10859595,,2016,2,25,22,2/25/2016,open,11.977,0.1096
6,10859595,,2016,2,25,23,2/25/2016,open,10.443,0.1058
6,10859595,,2016,2,26,0,2/26/2016,open,10.296,0.1064
6,10859595,,2016,2,26,1,2/26/2016,open,8.717,0.1031
6,10859595,,2016,2,26,2,2/26/2016,open,7.594,0.1047
6,10859595,,2016,2,26,3,2/26/2016,open,8.02,0.1031
6,10859595,,2016,2,26,4,2/26/2016,open,6.636,0.1009
6,10859595,,2016,2,26,5,2/26/2016,open,6.077,0.0992
6,10859595,,2016,2,26,6,2/26/2016,open,4.973,0.0981
6,10859595,,2016,2,26,7,2/26/2016,open,6.433,0.0986
6,10859595,,2016,2,26,8,2/26/2016,open,9.805,0.1014
6,10859595,,2016,2,26,9,2/26/2016,open,21.819,0.1091
6,10859595,,2016,2,26,10,2/26/2016,open,27.186,0.1138
6,10859595,,2016,2,26,11,2/26/2016,open,30.369,0.1184
6,10859595,,2016,2,26,12,2/26/2016,open,32.51,0.1219
6,10859595,,2016,2,26,13,2/26/2016,open,33.73,0.1256
6,10859595,,2016,2,26,14,2/26/2016,open,33.887,0.1285
6,10859595,,2016,2,26,15,2/26/2016,open,31.765,0.1266
6,10859595,,2016,2,26,16,2/26/2016,open,25.55,0.1229
6,10859595,,2016,2,26,17,2/26/2016,open,22.321,0.1209
6,10859595,,2016,2,26,18,2/26/2016,open,16.939,0.1128
6,10859595,,2016,2,26,19,2/26/2016,open,14.673,0.1107
6,10859595,,2016,2,26,20,2/26/2016,open,12.751,0.1058
6,10859595,,2016,2,26,21,2/26/2016,open,12.219,0.1058
6,10859595,,2016,2,26,22,2/26/2016,open,11.589,0.1025
6,10859595,,2016,2,26,23,2/26/2016,open,11.248,0.1036
6,10859595,,2016,2,27,0,2/27/2016,open,10.124,0.1003
6,10859595,,2016,2,27,1,2/27/2016,open,10.222,0.102
6,10859595,,2016,2,27,2,2/27/2016,open,9.015,0.0992
6,10859595,,2016,2,27,3,2/27/2016,open,9.41,0.0975
6,10859595,,2016,2,27,4,2/27/2016,open,10.198,0.1009
6,10859595,,2016,2,27,5,2/27/2016,open,11.078,0.0998
6,10859595,,2016,2,27,6,2/27/2016,open,11.224,0.0986
6,10859595,,2016,2,27,7,2/27/2016,open,11.516,0.1009
6,10859595,,2016,2,27,8,2/27/2016,open,16.368,0.1031
6,10859595,,2016,2,27,9,2/27/2016,open,22.058,0.1064
6,10859595,,2016,2,27,10,2/27/2016,open,21.867,0.1085
6,10859595,,2016,2,27,11,2/27/2016,open,25.234,0.1117
6,10859595,,2016,2,27,12,2/27/2016,open,28.345,0.1164
6,10859595,,2016,2,27,13,2/27/2016,open,28.345,0.1189
6,10859595,,2016,2,27,14,2/27/2016,open,30.217,0.1246
6,10859595,,2016,2,27,15,2/27/2016,open,30.091,0.1237
6,10859595,,2016,2,27,16,2/27/2016,open,28.916,0.1246
6,10859595,,2016,2,27,17,2/27/2016,open,26.304,0.1219
6,10859595,,2016,2,27,18,2/27/2016,open,18.176,0.1101
6,10859595,,2016,2,27,19,2/27/2016,open,16.272,0.1085
6,10859595,,2016,2,27,20,2/27/2016,open,14.984,0.1075
6,10859595,,2016,2,27,21,2/27/2016,open,13.954,0.1036
6,10859595,,2016,2,27,22,2/27/2016,open,12.992,0.1042
6,10859595,,2016,2,27,23,2/27/2016,open,11.37,0.1003
6,10859595,,2016,2,28,0,2/28/2016,open,11.102,0.1014
6,10859595,,2016,2,28,1,2/28/2016,open,10.394,0.0986
6,10859595,,2016,2,28,2,2/28/2016,open,10.124,0.1003
6,10859595,,2016,2,28,3,2/28/2016,open,9.756,0.0981
6,10859595,,2016,2,28,4,2/28/2016,open,10.173,0.0969
6,10859595,,2016,2,28,5,2/28/2016,open,9.977,0.0969
6,10859595,,2016,2,28,6,2/28/2016,open,9.879,0.0969
6,10859595,,2016,2,28,7,2/28/2016,open,9.336,0.0963
6,10859595,,2016,2,28,8,2/28/2016,open,16.225,0.1009
6,10859595,,2016,2,28,9,2/28/2016,open,18.771,0.1031
6,10859595,,2016,2,28,10,2/28/2016,open,23.232,0.1075
6,10859595,,2016,2,28,11,2/28/2016,open,26.5,0.1107
6,10859595,,2016,2,28,12,2/28/2016,open,27.186,0.1133
6,10859595,,2016,2,28,13,2/28/2016,open,28.072,0.1184
6,10859595,,2016,2,28,14,2/28/2016,open,28.295,0.1199
6,10859595,,2016,2,28,15,2/28/2016,open,28.394,0.1214
6,10859595,,2016,2,28,16,2/28/2016,open,26.012,0.1184
6,10859595,,2016,2,28,17,2/28/2016,open,22.106,0.1148
6,10859595,,2016,2,28,18,2/28/2016,open,18.152,0.108
6,10859595,,2016,2,28,19,2/28/2016,open,15.796,0.1064
6,10859595,,2016,2,28,20,2/28/2016,open,14.385,0.102
6,10859595,,2016,2,28,21,2/28/2016,open,13.762,0.1025
6,10859595,,2016,2,28,22,2/28/2016,open,13.449,0.0998
6,10859595,,2016,2,28,23,2/28/2016,open,12.292,0.1009
6,10859595,,2016,2,29,0,2/29/2016,open,9.977,0.0963
6,10859595,,2016,2,29,1,2/29/2016,open,9.238,0.0981
6,10859595,,2016,2,29,2,2/29/2016,open,8.394,0.0955
6,10859595,,2016,2,29,3,2/29/2016,open,7.318,0.0932
6,10859595,,2016,2,29,4,2/29/2016,open,9.435,0.0937
6,10859595,,2016,2,29,5,2/29/2016,open,9.682,0.0937
6,10859595,,2016,2,29,6,2/29/2016,open,6.99,0.0926
6,10859595,,2016,2,29,7,2/29/2016,open,6.914,0.092
6,10859595,,2016,2,29,8,2/29/2016,open,13.93,0.0963
6,10859595,,2016,2,29,9,2/29/2016,open,19.793,0.1009
6,10859595,,2016,2,29,10,2/29/2016,open,26.793,0.1075
6,10859595,,2016,2,29,11,2/29/2016,open,30.849,0.1122
6,10859595,,2016,2,29,12,2/29/2016,open,31.74,0.1159
6,10859595,,2016,2,29,13,2/29/2016,open,32.433,0.1184
6,10859595,,2016,2,29,14,2/29/2016,open,34.281,0.1237
6,10859595,,2016,2,29,15,2/29/2016,open,32.175,0.1224
6,10859595,,2016,2,29,16,2/29/2016,open,30.243,0.1229
6,10859595,,2016,2,29,17,2/29/2016,open,27.063,0.1199
6,10859595,,2016,2,29,18,2/29/2016,open,18.747,0.1096
6,10859595,,2016,2,29,19,2/29/2016,open,16.439,0.1058
6,10859595,,2016,2,29,20,2/29/2016,open,15.438,0.1047
6,10859595,,2016,2,29,21,2/29/2016,open,13.377,0.0992
6,10859595,,2016,2,29,22,2/29/2016,open,11.686,0.0992
6,10859595,,2016,2,29,23,2/29/2016,open,10.541,0.0955
6,10859595,,2016,3,1,0,3/1/2016,open,9.706,0.0963
6,10859595,,2016,3,1,1,3/1/2016,open,8.643,0.0932
6,10859595,,2016,3,1,2,3/1/2016,open,8.841,0.0949
6,10859595,,2016,3,1,3,3/1/2016,open,9.089,0.0926
6,10859595,,2016,3,1,4,3/1/2016,open,9.41,0.0908
6,10859595,,2016,3,1,5,3/1/2016,open,9.336,0.0902
6,10859595,,2016,3,1,6,3/1/2016,open,6.585,0.0893
6,10859595,,2016,3,1,7,3/1/2016,open,8.22,0.0896
6,10859595,,2016,3,1,8,3/1/2016,open,15.294,0.0949
6,10859595,,2016,3,1,9,3/1/2016,open,22.489,0.1003
6,10859595,,2016,3,1,10,3/1/2016,open,28.048,0.1058
6,10859595,,2016,3,1,11,3/1/2016,open,34.783,0.1117
6,10859595,,2016,3,1,12,3/1/2016,open,35.904,0.1164
6,10859595,,2016,3,1,13,3/1/2016,open,37.151,0.1219
6,10859595,,2016,3,1,14,3/1/2016,open,36.525,0.1219
6,10859595,,2016,3,1,15,3/1/2016,open,35.422,0.1246
6,10859595,,2016,3,1,16,3/1/2016,open,30.419,0.1214
6,10859595,,2016,3,1,17,3/1/2016,open,27.333,0.1153
6,10859595,,2016,3,1,18,3/1/2016,open,20.341,0.108
6,10859595,,2016,3,1,19,3/1/2016,open,18.794,0.1036
6,10859595,,2016,3,1,20,3/1/2016,open,14.697,0.0998
6,10859595,,2016,3,1,21,3/1/2016,open,14.433,0.0975
6,10859595,,2016,3,1,22,3/1/2016,open,12.871,0.0961
6,10859595,,2016,3,1,23,3/1/2016,open,10.956,0.0961
6,10859595,,2016,3,2,0,3/2/2016,open,9.756,0.0914
6,10859595,,2016,3,2,1,3/2/2016,open,10.173,0.0932
6,10859595,,2016,3,2,2,3/2/2016,open,9.287,0.0893
6,10859595,,2016,3,2,3,3/2/2016,open,8.866,0.0908
6,10859595,,2016,3,2,4,3/2/2016,open,7.142,0.0869
6,10859595,,2016,3,2,5,3/2/2016,open,8.12,0.0896
6,10859595,,2016,3,2,6,3/2/2016,open,7.895,0.0881
6,10859595,,2016,3,2,7,3/2/2016,open,7.845,0.0875
6,10859595,,2016,3,2,8,3/2/2016,open,17.32,0.0937
6,10859595,,2016,3,2,9,3/2/2016,open,22.561,0.0992
6,10859595,,2016,3,2,10,3/2/2016,open,28.023,0.1036
6,10859595,,2016,3,2,11,3/2/2016,open,33.157,0.1091
6,10859595,,2016,3,2,12,3/2/2016,open,35.689,0.1159
6,10859595,,2016,3,2,13,3/2/2016,open,35.448,0.1179
6,10859595,,2016,3,2,14,3/2/2016,open,34.124,0.1189
6,10859595,,2016,3,2,15,3/2/2016,open,31.077,0.1159
6,10859595,,2016,3,2,16,3/2/2016,open,26.598,0.1128
6,10859595,,2016,3,2,17,3/2/2016,open,23.04,0.1069
6,10859595,,2016,3,2,18,3/2/2016,open,18.295,0.1009
6,10859595,,2016,3,2,19,3/2/2016,open,17.153,0.0975
6,10859595,,2016,3,2,20,3/2/2016,open,13.906,0.0943
6,10859595,,2016,3,2,21,3/2/2016,open,11.953,0.0932
6,10859595,,2016,3,2,22,3/2/2016,open,9.509,0.0926
6,10859595,,2016,3,2,23,3/2/2016,open,10.32,0.0887
6,10859595,,2016,3,3,0,3/3/2016,open,8.693,0.0896
6,10859595,,2016,3,3,1,3/3/2016,open,8.295,0.0857
6,10859595,,2016,3,3,2,3/3/2016,open,7.192,0.0869
6,10859595,,2016,3,3,3,3/3/2016,open,6.026,0.0829
6,10859595,,2016,3,3,4,3/3/2016,open,5.821,0.0857
6,10859595,,2016,3,3,5,3/3/2016,open,6,0.0841
6,10859595,,2016,3,3,6,3/3/2016,open,3.749,0.0816
6,10859595,,2016,3,3,7,3/3/2016,open,6.535,0.0816
6,10859595,,2016,3,3,8,3/3/2016,open,10.81,0.085
6,10859595,,2016,3,3,9,3/3/2016,open,19.008,0.0908
6,10859595,,2016,3,3,10,3/3/2016,open,23.4,0.0975
6,10859595,,2016,3,3,11,3/3/2016,open,28.419,0.102
6,10859595,,2016,3,3,12,3/3/2016,open,33.079,0.1064
6,10859595,,2016,3,3,13,3/3/2016,open,27.677,0.1053
6,10859595,,2016,3,3,14,3/3/2016,open,27.284,0.1085
6,10859595,,2016,3,3,15,3/3/2016,open,27.21,0.1058
6,10859595,,2016,3,3,16,3/3/2016,open,24.098,0.1064
6,10859595,,2016,3,3,17,3/3/2016,open,19.151,0.0986
6,10859595,,2016,3,3,18,3/3/2016,open,15.867,0.0969
6,10859595,,2016,3,3,19,3/3/2016,open,14.337,0.0914
6,10859595,,2016,3,3,20,3/3/2016,open,15.031,0.0937
6,10859595,,2016,3,3,21,3/3/2016,open,12.678,0.0896
6,10859595,,2016,3,3,22,3/3/2016,open,12.122,0.0902
6,10859595,,2016,3,3,23,3/3/2016,open,11.175,0.0875
6,10859595,,2016,3,4,0,3/4/2016,open,11.2,0.0893
6,10859595,,2016,3,4,1,3/4/2016,open,10.32,0.0857
6,10859595,,2016,3,4,2,3/4/2016,open,9.952,0.0881
6,10859595,,2016,3,4,3,3/4/2016,open,8.767,0.0857
6,10859595,,2016,3,4,4,3/4/2016,open,8.469,0.0841
6,10859595,,2016,3,4,5,3/4/2016,open,7.77,0.0822
6,10859595,,2016,3,4,6,3/4/2016,open,7.091,0.0816
6,10859595,,2016,3,4,7,3/4/2016,open,7.67,0.0816
6,10859595,,2016,3,4,8,3/4/2016,open,15.318,0.0887
6,10859595,,2016,3,4,9,3/4/2016,open,16.01,0.0896
6,10859595,,2016,3,4,10,3/4/2016,open,21.079,0.0955
6,10859595,,2016,3,4,11,3/4/2016,open,22.441,0.0975
6,10859595,,2016,3,4,12,3/4/2016,open,28.369,0.1025
6,10859595,,2016,3,4,13,3/4/2016,open,28.816,0.1053
6,10859595,,2016,3,4,14,3/4/2016,open,27.186,0.1075
6,10859595,,2016,3,4,15,3/4/2016,open,24.581,0.1031
6,10859595,,2016,3,4,16,3/4/2016,open,22.13,0.1025
6,10859595,,2016,3,4,17,3/4/2016,open,19.698,0.0986
6,10859595,,2016,3,4,18,3/4/2016,open,16.915,0.0969
6,10859595,,2016,3,4,19,3/4/2016,open,16.106,0.0932
6,10859595,,2016,3,4,20,3/4/2016,open,15.175,0.0937
6,10859595,,2016,3,4,21,3/4/2016,open,13.112,0.0896
6,10859595,,2016,3,4,22,3/4/2016,open,12.509,0.0908
6,10859595,,2016,3,4,23,3/4/2016,open,12.775,0.0881
6,10859595,,2016,3,5,0,3/5/2016,open,12.751,0.0896
6,10859595,,2016,3,5,1,3/5/2016,open,12.243,0.0875
6,10859595,,2016,3,5,2,3/5/2016,open,12.001,0.0896
6,10859595,,2016,3,5,3,3/5/2016,open,11.759,0.0881
6,10859595,,2016,3,5,4,3/5/2016,open,12.098,0.0875
6,10859595,,2016,3,5,5,3/5/2016,open,11.637,0.0869
6,10859595,,2016,3,5,6,3/5/2016,open,12.098,0.0869
6,10859595,,2016,3,5,7,3/5/2016,open,12.268,0.0875
6,10859595,,2016,3,5,8,3/5/2016,open,13.57,0.0881
6,10859595,,2016,3,5,9,3/5/2016,open,16.606,0.0896
6,10859595,,2016,3,5,10,3/5/2016,open,16.606,0.0902
6,10859595,,2016,3,5,11,3/5/2016,open,18.818,0.0943
6,10859595,,2016,3,5,12,3/5/2016,open,22.298,0.0963
6,10859595,,2016,3,5,13,3/5/2016,open,22.489,0.0963
6,10859595,,2016,3,5,14,3/5/2016,open,19.888,0.0949
6,10859595,,2016,3,5,15,3/5/2016,open,18.247,0.0932
6,10859595,,2016,3,5,16,3/5/2016,open,18.747,0.0932
6,10859595,,2016,3,5,17,3/5/2016,open,18.414,0.0926
6,10859595,,2016,3,5,18,3/5/2016,open,16.701,0.0908
6,10859595,,2016,3,5,19,3/5/2016,open,15.533,0.0896
6,10859595,,2016,3,5,20,3/5/2016,open,15.724,0.0896
6,10859595,,2016,3,5,21,3/5/2016,open,11.248,0.1053
6,10859595,,2016,3,5,22,3/5/2016,open,9.731,0.2418
6,10859595,,2016,3,5,23,3/5/2016,open,10.296,0.2371
6,10859595,,2016,3,6,0,3/6/2016,open,10.638,0.2383
6,10859595,,2016,3,6,1,3/6/2016,open,11.2,0.2516
6,10859595,,2016,3,6,2,3/6/2016,open,10.394,0.2834
